gid,max,mean
다사636505,7.273159503936768,2.4803425598144533
다사632495,3.1868300437927246,1.7468922424316407
다사637520,33.89472961425781,13.8583349609375
다사636509,1.7975023984909058,1.212044448852539
다사635504,5.303870677947998,2.61034423828125
다사633522,14.194794654846191,3.7385443115234374
다사631492,9.411426544189453,3.7587051391601562
다사622499,2.5533013343811035,2.307921142578125
다사635487,24.149789810180664,6.6430426025390625
다사627520,7.245214939117432,1.1788675689697266
다사642492,2.337172269821167,1.390426483154297
다사637494,1.0909982919692993,0.6452166748046875
다사633493,2.4697024822235107,0.9900289916992188
다사628507,1.818040132522583,1.5380876159667969
다사637490,5.129190444946289,1.759178924560547
다사635510,3.4434990882873535,1.7451942443847657
다사627495,2.5368199348449707,1.3012077331542968
다사615494,0.8437807559967041,0.35737510681152346
다사640491,4.3869404792785645,1.738612518310547
다사633506,7.630062103271484,1.7468756103515626
다사655499,25.763385772705078,10.100661010742188
다사647494,8.450769424438477,3.081748046875
다사624478,13.14891242980957,5.259857177734375
다사620493,1.7581697702407837,0.44767810821533205
다사636518,38.65977478027344,15.722552490234374
다사633488,7.841736316680908,0.7676264190673828
다사617487,0.7091208696365356,0.21628803253173828
다사631525,15.732841491699219,3.298958435058594
다사615487,4.380033016204834,1.8886741638183593
다사632516,3.500697135925293,1.0611681365966796
다사614488,4.210618019104004,2.5773526000976563
다사653500,19.138195037841797,7.107008666992187
다사643505,18.649545669555664,7.474671630859375
다사636522,35.284034729003906,13.32618896484375
다사621482,0.8199812769889832,0.31013633728027346
다사637499,4.296840190887451,1.2932115173339844
다사638509,4.583619117736816,2.325231628417969
다사635523,12.446480751037598,8.038374633789063
다사631487,8.702495574951172,5.195062866210938
다사630487,10.06619930267334,5.788688354492187
다사635508,4.1685471534729,2.591060791015625
다사649500,20.898876190185547,8.521008911132812
다사643486,1.9158177375793457,0.7457586669921875
다사632479,1.922377347946167,1.1571697998046875
다사647499,18.56431007385254,6.36241943359375
다사616494,0.22104977071285248,0.1828369140625
다사618501,1.1015383005142212,0.743841552734375
다사642507,21.576751708984375,7.7441845703125
다사624479,4.326686382293701,1.826296844482422
다사624510,4.433352947235107,1.9444593811035156
다사615488,2.2423830032348633,1.46039794921875
다사618487,7.602129936218262,3.041445007324219
다사615492,27.277372360229492,7.587725830078125
다사637496,7.95046329498291,2.5573606872558594
다사619490,5.688943386077881,4.835068969726563
다사631482,4.755943298339844,1.3696376037597657
다사630494,4.190981864929199,1.7321284484863282
다사631477,3.11765718460083,2.0212893676757813
다사631495,3.500664472579956,0.5863045883178711
다사637508,3.269171714782715,1.9832717895507812
다사618485,13.837732315063477,7.509609985351562
다사634512,2.436096668243408,1.1027999877929688
다사643487,1.6529289484024048,0.6540926361083984
다사630519,1.466072916984558,1.17937744140625
다사647490,0.9597925543785095,0.4790977096557617
다사620486,5.766031742095947,3.1826080322265624
다사631483,1.2045621871948242,0.5136301803588867
다사645494,14.316703796386719,4.0877291870117185
다사644505,22.581098556518555,6.3178564453125
다사619489,5.042965888977051,1.7309083557128906
다사650492,8.026572227478027,0.5576468276977539
다사654500,24.26597785949707,7.38869873046875
다사630505,12.940427780151367,4.760125427246094
다사641487,3.045034885406494,1.431920166015625
다사634496,1.3660778999328613,1.1397261810302735
다사637492,2.753800630569458,1.3566487121582032
다사631511,4.756270408630371,1.766281280517578
다사636489,1.5821404457092285,0.4169948577880859
다사630509,4.159966468811035,1.9270034790039063
다사619502,2.2523813247680664,1.0233828735351562
다사612484,2.000913619995117,1.322067108154297
다사646491,1.1025447845458984,0.1046970558166504
다사616485,1.083564043045044,0.15314020156860353
다사634490,3.4771952629089355,1.482083282470703
다사638490,3.969183921813965,2.0087435913085936
다사634500,7.656588554382324,2.648007507324219
다사619491,7.797292709350586,3.7630169677734373
다사622501,4.606438159942627,0.5750986862182618
다사628505,4.850011348724365,1.570079345703125
다사630514,3.0055549144744873,1.699862518310547
다사620490,5.688939571380615,4.723847961425781
다사626509,2.03804874420166,1.7004342651367188
다사643504,42.5093879699707,19.638729248046875
다사654498,1.1442618370056152,0.09815969467163085
다사625483,1.5128145217895508,1.1368538665771484
다사651494,1.0358678102493286,0.46122142791748044
다사625509,5.055116176605225,1.5292210388183594
다사637510,2.1400697231292725,1.7442526245117187
다사618482,14.87894058227539,4.968875427246093
다사652501,18.468673706054688,6.038728637695312
다사627513,2.907424211502075,1.7969255065917968
다사630520,1.531882643699646,1.2587596130371095
다사629520,1.5299314260482788,0.9963640594482421
다사640510,9.798201560974121,4.189617614746094
다사638499,6.909311294555664,3.478199462890625
다사631504,17.045072555541992,5.182068481445312
다사623505,2.95092511177063,1.6366131591796875
다사638502,3.3775620460510254,1.691917724609375
다사636482,3.6358718872070312,2.28838134765625
다사623484,1.976721167564392,0.7387974548339844
다사632507,5.5547003746032715,3.052603759765625
