gid_500,gid_100,gid,grid_x,grid_y,geometry
18,329,다사627512,1925,3902,"POLYGON ((962700 1951200, 962700 1951300, 962800 1951300, 962800 1951200, 962700 1951200))"
18,330,다사628512,1925,3902,"POLYGON ((962800 1951200, 962800 1951300, 962900 1951300, 962900 1951200, 962800 1951200))"
18,331,다사629512,1925,3902,"POLYGON ((962900 1951200, 962900 1951300, 963000 1951300, 963000 1951200, 962900 1951200))"
18,353,다사625511,1925,3902,"POLYGON ((962500 1951100, 962500 1951200, 962600 1951200, 962600 1951100, 962500 1951100))"
18,354,다사626511,1925,3902,"POLYGON ((962600 1951100, 962600 1951200, 962700 1951200, 962700 1951100, 962600 1951100))"
18,355,다사627511,1925,3902,"POLYGON ((962700 1951100, 962700 1951200, 962800 1951200, 962800 1951100, 962700 1951100))"
18,356,다사628511,1925,3902,"POLYGON ((962800 1951100, 962800 1951200, 962900 1951200, 962900 1951100, 962800 1951100))"
18,357,다사629511,1925,3902,"POLYGON ((962900 1951100, 962900 1951200, 963000 1951200, 963000 1951100, 962900 1951100))"
18,384,다사625510,1925,3902,"POLYGON ((962500 1951000, 962500 1951100, 962600 1951100, 962600 1951000, 962500 1951000))"
18,385,다사626510,1925,3902,"POLYGON ((962600 1951000, 962600 1951100, 962700 1951100, 962700 1951000, 962600 1951000))"
18,386,다사627510,1925,3902,"POLYGON ((962700 1951000, 962700 1951100, 962800 1951100, 962800 1951000, 962700 1951000))"
18,387,다사628510,1925,3902,"POLYGON ((962800 1951000, 962800 1951100, 962900 1951100, 962900 1951000, 962800 1951000))"
18,388,다사629510,1925,3902,"POLYGON ((962900 1951000, 962900 1951100, 963000 1951100, 963000 1951000, 962900 1951000))"
19,279,다사630514,1926,3902,"POLYGON ((963000 1951400, 963000 1951500, 963100 1951500, 963100 1951400, 963000 1951400))"
19,280,다사631514,1926,3902,"POLYGON ((963100 1951400, 963100 1951500, 963200 1951500, 963200 1951400, 963100 1951400))"
19,281,다사632514,1926,3902,"POLYGON ((963200 1951400, 963200 1951500, 963300 1951500, 963300 1951400, 963200 1951400))"
19,282,다사633514,1926,3902,"POLYGON ((963300 1951400, 963300 1951500, 963400 1951500, 963400 1951400, 963300 1951400))"
19,283,다사634514,1926,3902,"POLYGON ((963400 1951400, 963400 1951500, 963500 1951500, 963500 1951400, 963400 1951400))"
19,306,다사630513,1926,3902,"POLYGON ((963000 1951300, 963000 1951400, 963100 1951400, 963100 1951300, 963000 1951300))"
19,307,다사631513,1926,3902,"POLYGON ((963100 1951300, 963100 1951400, 963200 1951400, 963200 1951300, 963100 1951300))"
19,308,다사632513,1926,3902,"POLYGON ((963200 1951300, 963200 1951400, 963300 1951400, 963300 1951300, 963200 1951300))"
19,309,다사633513,1926,3902,"POLYGON ((963300 1951300, 963300 1951400, 963400 1951400, 963400 1951300, 963300 1951300))"
19,310,다사634513,1926,3902,"POLYGON ((963400 1951300, 963400 1951400, 963500 1951400, 963500 1951300, 963400 1951300))"
19,332,다사630512,1926,3902,"POLYGON ((963000 1951200, 963000 1951300, 963100 1951300, 963100 1951200, 963000 1951200))"
19,333,다사631512,1926,3902,"POLYGON ((963100 1951200, 963100 1951300, 963200 1951300, 963200 1951200, 963100 1951200))"
19,334,다사632512,1926,3902,"POLYGON ((963200 1951200, 963200 1951300, 963300 1951300, 963300 1951200, 963200 1951200))"
19,335,다사633512,1926,3902,"POLYGON ((963300 1951200, 963300 1951300, 963400 1951300, 963400 1951200, 963300 1951200))"
19,336,다사634512,1926,3902,"POLYGON ((963400 1951200, 963400 1951300, 963500 1951300, 963500 1951200, 963400 1951200))"
19,358,다사630511,1926,3902,"POLYGON ((963000 1951100, 963000 1951200, 963100 1951200, 963100 1951100, 963000 1951100))"
19,359,다사631511,1926,3902,"POLYGON ((963100 1951100, 963100 1951200, 963200 1951200, 963200 1951100, 963100 1951100))"
19,360,다사632511,1926,3902,"POLYGON ((963200 1951100, 963200 1951200, 963300 1951200, 963300 1951100, 963200 1951100))"
19,361,다사633511,1926,3902,"POLYGON ((963300 1951100, 963300 1951200, 963400 1951200, 963400 1951100, 963300 1951100))"
19,362,다사634511,1926,3902,"POLYGON ((963400 1951100, 963400 1951200, 963500 1951200, 963500 1951100, 963400 1951100))"
19,389,다사630510,1926,3902,"POLYGON ((963000 1951000, 963000 1951100, 963100 1951100, 963100 1951000, 963000 1951000))"
19,390,다사631510,1926,3902,"POLYGON ((963100 1951000, 963100 1951100, 963200 1951100, 963200 1951000, 963100 1951000))"
19,391,다사632510,1926,3902,"POLYGON ((963200 1951000, 963200 1951100, 963300 1951100, 963300 1951000, 963200 1951000))"
19,392,다사633510,1926,3902,"POLYGON ((963300 1951000, 963300 1951100, 963400 1951100, 963400 1951000, 963300 1951000))"
19,393,다사634510,1926,3902,"POLYGON ((963400 1951000, 963400 1951100, 963500 1951100, 963500 1951000, 963400 1951000))"
20,284,다사635514,1927,3902,"POLYGON ((963500 1951400, 963500 1951500, 963600 1951500, 963600 1951400, 963500 1951400))"
20,285,다사636514,1927,3902,"POLYGON ((963600 1951400, 963600 1951500, 963700 1951500, 963700 1951400, 963600 1951400))"
20,286,다사637514,1927,3902,"POLYGON ((963700 1951400, 963700 1951500, 963800 1951500, 963800 1951400, 963700 1951400))"
20,287,다사638514,1927,3902,"POLYGON ((963800 1951400, 963800 1951500, 963900 1951500, 963900 1951400, 963800 1951400))"
20,288,다사639514,1927,3902,"POLYGON ((963900 1951400, 963900 1951500, 964000 1951500, 964000 1951400, 963900 1951400))"
20,311,다사635513,1927,3902,"POLYGON ((963500 1951300, 963500 1951400, 963600 1951400, 963600 1951300, 963500 1951300))"
20,312,다사636513,1927,3902,"POLYGON ((963600 1951300, 963600 1951400, 963700 1951400, 963700 1951300, 963600 1951300))"
20,313,다사637513,1927,3902,"POLYGON ((963700 1951300, 963700 1951400, 963800 1951400, 963800 1951300, 963700 1951300))"
20,314,다사638513,1927,3902,"POLYGON ((963800 1951300, 963800 1951400, 963900 1951400, 963900 1951300, 963800 1951300))"
20,315,다사639513,1927,3902,"POLYGON ((963900 1951300, 963900 1951400, 964000 1951400, 964000 1951300, 963900 1951300))"
20,337,다사635512,1927,3902,"POLYGON ((963500 1951200, 963500 1951300, 963600 1951300, 963600 1951200, 963500 1951200))"
20,338,다사636512,1927,3902,"POLYGON ((963600 1951200, 963600 1951300, 963700 1951300, 963700 1951200, 963600 1951200))"
20,339,다사637512,1927,3902,"POLYGON ((963700 1951200, 963700 1951300, 963800 1951300, 963800 1951200, 963700 1951200))"
20,340,다사638512,1927,3902,"POLYGON ((963800 1951200, 963800 1951300, 963900 1951300, 963900 1951200, 963800 1951200))"
20,341,다사639512,1927,3902,"POLYGON ((963900 1951200, 963900 1951300, 964000 1951300, 964000 1951200, 963900 1951200))"
20,363,다사635511,1927,3902,"POLYGON ((963500 1951100, 963500 1951200, 963600 1951200, 963600 1951100, 963500 1951100))"
20,364,다사636511,1927,3902,"POLYGON ((963600 1951100, 963600 1951200, 963700 1951200, 963700 1951100, 963600 1951100))"
20,365,다사637511,1927,3902,"POLYGON ((963700 1951100, 963700 1951200, 963800 1951200, 963800 1951100, 963700 1951100))"
20,366,다사638511,1927,3902,"POLYGON ((963800 1951100, 963800 1951200, 963900 1951200, 963900 1951100, 963800 1951100))"
20,367,다사639511,1927,3902,"POLYGON ((963900 1951100, 963900 1951200, 964000 1951200, 964000 1951100, 963900 1951100))"
20,394,다사635510,1927,3902,"POLYGON ((963500 1951000, 963500 1951100, 963600 1951100, 963600 1951000, 963500 1951000))"
20,395,다사636510,1927,3902,"POLYGON ((963600 1951000, 963600 1951100, 963700 1951100, 963700 1951000, 963600 1951000))"
20,396,다사637510,1927,3902,"POLYGON ((963700 1951000, 963700 1951100, 963800 1951100, 963800 1951000, 963700 1951000))"
20,397,다사638510,1927,3902,"POLYGON ((963800 1951000, 963800 1951100, 963900 1951100, 963900 1951000, 963800 1951000))"
20,398,다사639510,1927,3902,"POLYGON ((963900 1951000, 963900 1951100, 964000 1951100, 964000 1951000, 963900 1951000))"
21,289,다사640514,1928,3902,"POLYGON ((964000 1951400, 964000 1951500, 964100 1951500, 964100 1951400, 964000 1951400))"
21,290,다사641514,1928,3902,"POLYGON ((964100 1951400, 964100 1951500, 964200 1951500, 964200 1951400, 964100 1951400))"
21,291,다사642514,1928,3902,"POLYGON ((964200 1951400, 964200 1951500, 964300 1951500, 964300 1951400, 964200 1951400))"
21,292,다사643514,1928,3902,"POLYGON ((964300 1951400, 964300 1951500, 964400 1951500, 964400 1951400, 964300 1951400))"
21,293,다사644514,1928,3902,"POLYGON ((964400 1951400, 964400 1951500, 964500 1951500, 964500 1951400, 964400 1951400))"
21,316,다사640513,1928,3902,"POLYGON ((964000 1951300, 964000 1951400, 964100 1951400, 964100 1951300, 964000 1951300))"
21,317,다사641513,1928,3902,"POLYGON ((964100 1951300, 964100 1951400, 964200 1951400, 964200 1951300, 964100 1951300))"
21,318,다사642513,1928,3902,"POLYGON ((964200 1951300, 964200 1951400, 964300 1951400, 964300 1951300, 964200 1951300))"
21,319,다사643513,1928,3902,"POLYGON ((964300 1951300, 964300 1951400, 964400 1951400, 964400 1951300, 964300 1951300))"
21,320,다사644513,1928,3902,"POLYGON ((964400 1951300, 964400 1951400, 964500 1951400, 964500 1951300, 964400 1951300))"
21,342,다사640512,1928,3902,"POLYGON ((964000 1951200, 964000 1951300, 964100 1951300, 964100 1951200, 964000 1951200))"
21,343,다사641512,1928,3902,"POLYGON ((964100 1951200, 964100 1951300, 964200 1951300, 964200 1951200, 964100 1951200))"
21,344,다사642512,1928,3902,"POLYGON ((964200 1951200, 964200 1951300, 964300 1951300, 964300 1951200, 964200 1951200))"
21,345,다사643512,1928,3902,"POLYGON ((964300 1951200, 964300 1951300, 964400 1951300, 964400 1951200, 964300 1951200))"
21,346,다사644512,1928,3902,"POLYGON ((964400 1951200, 964400 1951300, 964500 1951300, 964500 1951200, 964400 1951200))"
21,368,다사640511,1928,3902,"POLYGON ((964000 1951100, 964000 1951200, 964100 1951200, 964100 1951100, 964000 1951100))"
21,369,다사641511,1928,3902,"POLYGON ((964100 1951100, 964100 1951200, 964200 1951200, 964200 1951100, 964100 1951100))"
21,370,다사642511,1928,3902,"POLYGON ((964200 1951100, 964200 1951200, 964300 1951200, 964300 1951100, 964200 1951100))"
21,371,다사643511,1928,3902,"POLYGON ((964300 1951100, 964300 1951200, 964400 1951200, 964400 1951100, 964300 1951100))"
21,372,다사644511,1928,3902,"POLYGON ((964400 1951100, 964400 1951200, 964500 1951200, 964500 1951100, 964400 1951100))"
21,399,다사640510,1928,3902,"POLYGON ((964000 1951000, 964000 1951100, 964100 1951100, 964100 1951000, 964000 1951000))"
21,400,다사641510,1928,3902,"POLYGON ((964100 1951000, 964100 1951100, 964200 1951100, 964200 1951000, 964100 1951000))"
21,401,다사642510,1928,3902,"POLYGON ((964200 1951000, 964200 1951100, 964300 1951100, 964300 1951000, 964200 1951000))"
21,402,다사643510,1928,3902,"POLYGON ((964300 1951000, 964300 1951100, 964400 1951100, 964400 1951000, 964300 1951000))"
21,403,다사644510,1928,3902,"POLYGON ((964400 1951000, 964400 1951100, 964500 1951100, 964500 1951000, 964400 1951000))"
22,294,다사645514,1929,3902,"POLYGON ((964500 1951400, 964500 1951500, 964600 1951500, 964600 1951400, 964500 1951400))"
22,295,다사646514,1929,3902,"POLYGON ((964600 1951400, 964600 1951500, 964700 1951500, 964700 1951400, 964600 1951400))"
22,296,다사647514,1929,3902,"POLYGON ((964700 1951400, 964700 1951500, 964800 1951500, 964800 1951400, 964700 1951400))"
22,297,다사648514,1929,3902,"POLYGON ((964800 1951400, 964800 1951500, 964900 1951500, 964900 1951400, 964800 1951400))"
22,321,다사645513,1929,3902,"POLYGON ((964500 1951300, 964500 1951400, 964600 1951400, 964600 1951300, 964500 1951300))"
22,322,다사646513,1929,3902,"POLYGON ((964600 1951300, 964600 1951400, 964700 1951400, 964700 1951300, 964600 1951300))"
22,323,다사647513,1929,3902,"POLYGON ((964700 1951300, 964700 1951400, 964800 1951400, 964800 1951300, 964700 1951300))"
22,347,다사645512,1929,3902,"POLYGON ((964500 1951200, 964500 1951300, 964600 1951300, 964600 1951200, 964500 1951200))"
22,348,다사646512,1929,3902,"POLYGON ((964600 1951200, 964600 1951300, 964700 1951300, 964700 1951200, 964600 1951200))"
22,349,다사647512,1929,3902,"POLYGON ((964700 1951200, 964700 1951300, 964800 1951300, 964800 1951200, 964700 1951200))"
22,350,다사648512,1929,3902,"POLYGON ((964800 1951200, 964800 1951300, 964900 1951300, 964900 1951200, 964800 1951200))"
22,373,다사645511,1929,3902,"POLYGON ((964500 1951100, 964500 1951200, 964600 1951200, 964600 1951100, 964500 1951100))"
22,374,다사646511,1929,3902,"POLYGON ((964600 1951100, 964600 1951200, 964700 1951200, 964700 1951100, 964600 1951100))"
22,375,다사647511,1929,3902,"POLYGON ((964700 1951100, 964700 1951200, 964800 1951200, 964800 1951100, 964700 1951100))"
22,376,다사648511,1929,3902,"POLYGON ((964800 1951100, 964800 1951200, 964900 1951200, 964900 1951100, 964800 1951100))"
22,377,다사649511,1929,3902,"POLYGON ((964900 1951100, 964900 1951200, 965000 1951200, 965000 1951100, 964900 1951100))"
22,404,다사645510,1929,3902,"POLYGON ((964500 1951000, 964500 1951100, 964600 1951100, 964600 1951000, 964500 1951000))"
22,405,다사646510,1929,3902,"POLYGON ((964600 1951000, 964600 1951100, 964700 1951100, 964700 1951000, 964600 1951000))"
22,406,다사647510,1929,3902,"POLYGON ((964700 1951000, 964700 1951100, 964800 1951100, 964800 1951000, 964700 1951000))"
22,407,다사648510,1929,3902,"POLYGON ((964800 1951000, 964800 1951100, 964900 1951100, 964900 1951000, 964800 1951000))"
22,408,다사649510,1929,3902,"POLYGON ((964900 1951000, 964900 1951100, 965000 1951100, 965000 1951000, 964900 1951000))"
27,424,다사630509,1926,3901,"POLYGON ((963000 1950900, 963000 1951000, 963100 1951000, 963100 1950900, 963000 1950900))"
27,425,다사631509,1926,3901,"POLYGON ((963100 1950900, 963100 1951000, 963200 1951000, 963200 1950900, 963100 1950900))"
27,426,다사632509,1926,3901,"POLYGON ((963200 1950900, 963200 1951000, 963300 1951000, 963300 1950900, 963200 1950900))"
27,427,다사633509,1926,3901,"POLYGON ((963300 1950900, 963300 1951000, 963400 1951000, 963400 1950900, 963300 1950900))"
27,428,다사634509,1926,3901,"POLYGON ((963400 1950900, 963400 1951000, 963500 1951000, 963500 1950900, 963400 1950900))"
27,462,다사630508,1926,3901,"POLYGON ((963000 1950800, 963000 1950900, 963100 1950900, 963100 1950800, 963000 1950800))"
27,463,다사631508,1926,3901,"POLYGON ((963100 1950800, 963100 1950900, 963200 1950900, 963200 1950800, 963100 1950800))"
27,464,다사632508,1926,3901,"POLYGON ((963200 1950800, 963200 1950900, 963300 1950900, 963300 1950800, 963200 1950800))"
27,465,다사633508,1926,3901,"POLYGON ((963300 1950800, 963300 1950900, 963400 1950900, 963400 1950800, 963300 1950800))"
27,466,다사634508,1926,3901,"POLYGON ((963400 1950800, 963400 1950900, 963500 1950900, 963500 1950800, 963400 1950800))"
27,502,다사630507,1926,3901,"POLYGON ((963000 1950700, 963000 1950800, 963100 1950800, 963100 1950700, 963000 1950700))"
27,503,다사631507,1926,3901,"POLYGON ((963100 1950700, 963100 1950800, 963200 1950800, 963200 1950700, 963100 1950700))"
27,504,다사632507,1926,3901,"POLYGON ((963200 1950700, 963200 1950800, 963300 1950800, 963300 1950700, 963200 1950700))"
27,505,다사633507,1926,3901,"POLYGON ((963300 1950700, 963300 1950800, 963400 1950800, 963400 1950700, 963300 1950700))"
27,506,다사634507,1926,3901,"POLYGON ((963400 1950700, 963400 1950800, 963500 1950800, 963500 1950700, 963400 1950700))"
27,542,다사630506,1926,3901,"POLYGON ((963000 1950600, 963000 1950700, 963100 1950700, 963100 1950600, 963000 1950600))"
27,543,다사631506,1926,3901,"POLYGON ((963100 1950600, 963100 1950700, 963200 1950700, 963200 1950600, 963100 1950600))"
27,544,다사632506,1926,3901,"POLYGON ((963200 1950600, 963200 1950700, 963300 1950700, 963300 1950600, 963200 1950600))"
27,545,다사633506,1926,3901,"POLYGON ((963300 1950600, 963300 1950700, 963400 1950700, 963400 1950600, 963300 1950600))"
27,546,다사634506,1926,3901,"POLYGON ((963400 1950600, 963400 1950700, 963500 1950700, 963500 1950600, 963400 1950600))"
27,582,다사630505,1926,3901,"POLYGON ((963000 1950500, 963000 1950600, 963100 1950600, 963100 1950500, 963000 1950500))"
27,583,다사631505,1926,3901,"POLYGON ((963100 1950500, 963100 1950600, 963200 1950600, 963200 1950500, 963100 1950500))"
27,584,다사632505,1926,3901,"POLYGON ((963200 1950500, 963200 1950600, 963300 1950600, 963300 1950500, 963200 1950500))"
27,585,다사633505,1926,3901,"POLYGON ((963300 1950500, 963300 1950600, 963400 1950600, 963400 1950500, 963300 1950500))"
27,586,다사634505,1926,3901,"POLYGON ((963400 1950500, 963400 1950600, 963500 1950600, 963500 1950500, 963400 1950500))"
28,429,다사635509,1927,3901,"POLYGON ((963500 1950900, 963500 1951000, 963600 1951000, 963600 1950900, 963500 1950900))"
28,430,다사636509,1927,3901,"POLYGON ((963600 1950900, 963600 1951000, 963700 1951000, 963700 1950900, 963600 1950900))"
28,431,다사637509,1927,3901,"POLYGON ((963700 1950900, 963700 1951000, 963800 1951000, 963800 1950900, 963700 1950900))"
28,432,다사638509,1927,3901,"POLYGON ((963800 1950900, 963800 1951000, 963900 1951000, 963900 1950900, 963800 1950900))"
28,433,다사639509,1927,3901,"POLYGON ((963900 1950900, 963900 1951000, 964000 1951000, 964000 1950900, 963900 1950900))"
28,467,다사635508,1927,3901,"POLYGON ((963500 1950800, 963500 1950900, 963600 1950900, 963600 1950800, 963500 1950800))"
28,468,다사636508,1927,3901,"POLYGON ((963600 1950800, 963600 1950900, 963700 1950900, 963700 1950800, 963600 1950800))"
28,469,다사637508,1927,3901,"POLYGON ((963700 1950800, 963700 1950900, 963800 1950900, 963800 1950800, 963700 1950800))"
28,470,다사638508,1927,3901,"POLYGON ((963800 1950800, 963800 1950900, 963900 1950900, 963900 1950800, 963800 1950800))"
28,471,다사639508,1927,3901,"POLYGON ((963900 1950800, 963900 1950900, 964000 1950900, 964000 1950800, 963900 1950800))"
28,507,다사635507,1927,3901,"POLYGON ((963500 1950700, 963500 1950800, 963600 1950800, 963600 1950700, 963500 1950700))"
28,508,다사636507,1927,3901,"POLYGON ((963600 1950700, 963600 1950800, 963700 1950800, 963700 1950700, 963600 1950700))"
28,509,다사637507,1927,3901,"POLYGON ((963700 1950700, 963700 1950800, 963800 1950800, 963800 1950700, 963700 1950700))"
28,510,다사638507,1927,3901,"POLYGON ((963800 1950700, 963800 1950800, 963900 1950800, 963900 1950700, 963800 1950700))"
28,511,다사639507,1927,3901,"POLYGON ((963900 1950700, 963900 1950800, 964000 1950800, 964000 1950700, 963900 1950700))"
28,547,다사635506,1927,3901,"POLYGON ((963500 1950600, 963500 1950700, 963600 1950700, 963600 1950600, 963500 1950600))"
28,548,다사636506,1927,3901,"POLYGON ((963600 1950600, 963600 1950700, 963700 1950700, 963700 1950600, 963600 1950600))"
28,549,다사637506,1927,3901,"POLYGON ((963700 1950600, 963700 1950700, 963800 1950700, 963800 1950600, 963700 1950600))"
28,550,다사638506,1927,3901,"POLYGON ((963800 1950600, 963800 1950700, 963900 1950700, 963900 1950600, 963800 1950600))"
28,551,다사639506,1927,3901,"POLYGON ((963900 1950600, 963900 1950700, 964000 1950700, 964000 1950600, 963900 1950600))"
28,587,다사635505,1927,3901,"POLYGON ((963500 1950500, 963500 1950600, 963600 1950600, 963600 1950500, 963500 1950500))"
28,588,다사636505,1927,3901,"POLYGON ((963600 1950500, 963600 1950600, 963700 1950600, 963700 1950500, 963600 1950500))"
28,589,다사637505,1927,3901,"POLYGON ((963700 1950500, 963700 1950600, 963800 1950600, 963800 1950500, 963700 1950500))"
28,590,다사638505,1927,3901,"POLYGON ((963800 1950500, 963800 1950600, 963900 1950600, 963900 1950500, 963800 1950500))"
28,591,다사639505,1927,3901,"POLYGON ((963900 1950500, 963900 1950600, 964000 1950600, 964000 1950500, 963900 1950500))"
29,434,다사640509,1928,3901,"POLYGON ((964000 1950900, 964000 1951000, 964100 1951000, 964100 1950900, 964000 1950900))"
29,435,다사641509,1928,3901,"POLYGON ((964100 1950900, 964100 1951000, 964200 1951000, 964200 1950900, 964100 1950900))"
29,436,다사642509,1928,3901,"POLYGON ((964200 1950900, 964200 1951000, 964300 1951000, 964300 1950900, 964200 1950900))"
29,437,다사643509,1928,3901,"POLYGON ((964300 1950900, 964300 1951000, 964400 1951000, 964400 1950900, 964300 1950900))"
29,438,다사644509,1928,3901,"POLYGON ((964400 1950900, 964400 1951000, 964500 1951000, 964500 1950900, 964400 1950900))"
29,472,다사640508,1928,3901,"POLYGON ((964000 1950800, 964000 1950900, 964100 1950900, 964100 1950800, 964000 1950800))"
29,473,다사641508,1928,3901,"POLYGON ((964100 1950800, 964100 1950900, 964200 1950900, 964200 1950800, 964100 1950800))"
29,474,다사642508,1928,3901,"POLYGON ((964200 1950800, 964200 1950900, 964300 1950900, 964300 1950800, 964200 1950800))"
29,475,다사643508,1928,3901,"POLYGON ((964300 1950800, 964300 1950900, 964400 1950900, 964400 1950800, 964300 1950800))"
29,476,다사644508,1928,3901,"POLYGON ((964400 1950800, 964400 1950900, 964500 1950900, 964500 1950800, 964400 1950800))"
29,512,다사640507,1928,3901,"POLYGON ((964000 1950700, 964000 1950800, 964100 1950800, 964100 1950700, 964000 1950700))"
29,513,다사641507,1928,3901,"POLYGON ((964100 1950700, 964100 1950800, 964200 1950800, 964200 1950700, 964100 1950700))"
29,514,다사642507,1928,3901,"POLYGON ((964200 1950700, 964200 1950800, 964300 1950800, 964300 1950700, 964200 1950700))"
29,515,다사643507,1928,3901,"POLYGON ((964300 1950700, 964300 1950800, 964400 1950800, 964400 1950700, 964300 1950700))"
29,516,다사644507,1928,3901,"POLYGON ((964400 1950700, 964400 1950800, 964500 1950800, 964500 1950700, 964400 1950700))"
29,552,다사640506,1928,3901,"POLYGON ((964000 1950600, 964000 1950700, 964100 1950700, 964100 1950600, 964000 1950600))"
29,553,다사641506,1928,3901,"POLYGON ((964100 1950600, 964100 1950700, 964200 1950700, 964200 1950600, 964100 1950600))"
29,554,다사642506,1928,3901,"POLYGON ((964200 1950600, 964200 1950700, 964300 1950700, 964300 1950600, 964200 1950600))"
29,555,다사643506,1928,3901,"POLYGON ((964300 1950600, 964300 1950700, 964400 1950700, 964400 1950600, 964300 1950600))"
29,556,다사644506,1928,3901,"POLYGON ((964400 1950600, 964400 1950700, 964500 1950700, 964500 1950600, 964400 1950600))"
29,592,다사640505,1928,3901,"POLYGON ((964000 1950500, 964000 1950600, 964100 1950600, 964100 1950500, 964000 1950500))"
29,593,다사641505,1928,3901,"POLYGON ((964100 1950500, 964100 1950600, 964200 1950600, 964200 1950500, 964100 1950500))"
29,594,다사642505,1928,3901,"POLYGON ((964200 1950500, 964200 1950600, 964300 1950600, 964300 1950500, 964200 1950500))"
29,595,다사643505,1928,3901,"POLYGON ((964300 1950500, 964300 1950600, 964400 1950600, 964400 1950500, 964300 1950500))"
29,596,다사644505,1928,3901,"POLYGON ((964400 1950500, 964400 1950600, 964500 1950600, 964500 1950500, 964400 1950500))"
30,439,다사645509,1929,3901,"POLYGON ((964500 1950900, 964500 1951000, 964600 1951000, 964600 1950900, 964500 1950900))"
30,440,다사646509,1929,3901,"POLYGON ((964600 1950900, 964600 1951000, 964700 1951000, 964700 1950900, 964600 1950900))"
30,441,다사647509,1929,3901,"POLYGON ((964700 1950900, 964700 1951000, 964800 1951000, 964800 1950900, 964700 1950900))"
30,442,다사648509,1929,3901,"POLYGON ((964800 1950900, 964800 1951000, 964900 1951000, 964900 1950900, 964800 1950900))"
30,443,다사649509,1929,3901,"POLYGON ((964900 1950900, 964900 1951000, 965000 1951000, 965000 1950900, 964900 1950900))"
30,477,다사645508,1929,3901,"POLYGON ((964500 1950800, 964500 1950900, 964600 1950900, 964600 1950800, 964500 1950800))"
30,478,다사646508,1929,3901,"POLYGON ((964600 1950800, 964600 1950900, 964700 1950900, 964700 1950800, 964600 1950800))"
30,479,다사647508,1929,3901,"POLYGON ((964700 1950800, 964700 1950900, 964800 1950900, 964800 1950800, 964700 1950800))"
30,480,다사648508,1929,3901,"POLYGON ((964800 1950800, 964800 1950900, 964900 1950900, 964900 1950800, 964800 1950800))"
30,481,다사649508,1929,3901,"POLYGON ((964900 1950800, 964900 1950900, 965000 1950900, 965000 1950800, 964900 1950800))"
30,517,다사645507,1929,3901,"POLYGON ((964500 1950700, 964500 1950800, 964600 1950800, 964600 1950700, 964500 1950700))"
30,518,다사646507,1929,3901,"POLYGON ((964600 1950700, 964600 1950800, 964700 1950800, 964700 1950700, 964600 1950700))"
30,519,다사647507,1929,3901,"POLYGON ((964700 1950700, 964700 1950800, 964800 1950800, 964800 1950700, 964700 1950700))"
30,520,다사648507,1929,3901,"POLYGON ((964800 1950700, 964800 1950800, 964900 1950800, 964900 1950700, 964800 1950700))"
30,521,다사649507,1929,3901,"POLYGON ((964900 1950700, 964900 1950800, 965000 1950800, 965000 1950700, 964900 1950700))"
30,557,다사645506,1929,3901,"POLYGON ((964500 1950600, 964500 1950700, 964600 1950700, 964600 1950600, 964500 1950600))"
30,558,다사646506,1929,3901,"POLYGON ((964600 1950600, 964600 1950700, 964700 1950700, 964700 1950600, 964600 1950600))"
30,559,다사647506,1929,3901,"POLYGON ((964700 1950600, 964700 1950700, 964800 1950700, 964800 1950600, 964700 1950600))"
30,560,다사648506,1929,3901,"POLYGON ((964800 1950600, 964800 1950700, 964900 1950700, 964900 1950600, 964800 1950600))"
30,561,다사649506,1929,3901,"POLYGON ((964900 1950600, 964900 1950700, 965000 1950700, 965000 1950600, 964900 1950600))"
30,597,다사645505,1929,3901,"POLYGON ((964500 1950500, 964500 1950600, 964600 1950600, 964600 1950500, 964500 1950500))"
30,598,다사646505,1929,3901,"POLYGON ((964600 1950500, 964600 1950600, 964700 1950600, 964700 1950500, 964600 1950500))"
30,599,다사647505,1929,3901,"POLYGON ((964700 1950500, 964700 1950600, 964800 1950600, 964800 1950500, 964700 1950500))"
30,600,다사648505,1929,3901,"POLYGON ((964800 1950500, 964800 1950600, 964900 1950600, 964900 1950500, 964800 1950500))"
30,601,다사649505,1929,3901,"POLYGON ((964900 1950500, 964900 1950600, 965000 1950600, 965000 1950500, 964900 1950500))"
31,444,다사650509,1930,3901,"POLYGON ((965000 1950900, 965000 1951000, 965100 1951000, 965100 1950900, 965000 1950900))"
31,445,다사652509,1930,3901,"POLYGON ((965200 1950900, 965200 1951000, 965300 1951000, 965300 1950900, 965200 1950900))"
31,446,다사653509,1930,3901,"POLYGON ((965300 1950900, 965300 1951000, 965400 1951000, 965400 1950900, 965300 1950900))"
31,447,다사654509,1930,3901,"POLYGON ((965400 1950900, 965400 1951000, 965500 1951000, 965500 1950900, 965400 1950900))"
31,482,다사650508,1930,3901,"POLYGON ((965000 1950800, 965000 1950900, 965100 1950900, 965100 1950800, 965000 1950800))"
31,483,다사651508,1930,3901,"POLYGON ((965100 1950800, 965100 1950900, 965200 1950900, 965200 1950800, 965100 1950800))"
31,484,다사652508,1930,3901,"POLYGON ((965200 1950800, 965200 1950900, 965300 1950900, 965300 1950800, 965200 1950800))"
31,485,다사653508,1930,3901,"POLYGON ((965300 1950800, 965300 1950900, 965400 1950900, 965400 1950800, 965300 1950800))"
31,486,다사654508,1930,3901,"POLYGON ((965400 1950800, 965400 1950900, 965500 1950900, 965500 1950800, 965400 1950800))"
